Protein,Cluster 0 Mean Expression,Cluster 1 Mean Expression,Difference (Cluster 1 - Cluster 0)
KDSR,14.700909030360359,14.949335834044943,0.24842680368458403
PDCD6,9.15840950136036,9.222706921494382,0.06429742013402162
KAAG1,11.178539232342342,11.162674795505618,-0.015864436836723783
NPL,14.117119584414414,14.25308313505618,0.13596355064176535
SNX3,11.948173269009008,11.893765912921348,-0.05440735608766012
KTHY,13.219974273855858,13.394601701910112,0.17462742805425435
GLYAT,10.240561552261262,10.275909568955056,0.03534801669379384
DCNL2,14.069684428198197,14.047118514157303,-0.022565914040894697
HXK3,9.583249758081081,9.634089010067417,0.050839251986335654
PARK7,11.281960704684684,11.208566981797752,-0.07339372288693191
STX1a,11.327874989612612,11.413985594426967,0.08611060481435473
SUMO2,8.485668327477478,8.486348685820225,0.0006803583427466009
Complement receptor type 1,6.965312874315315,6.996342258842697,0.031029384527381687
KLOTB,7.282729868774775,7.288138654314606,0.005408785539831484
LRP4,6.720675545135135,6.734330488730337,0.013654943595201807
PLXA4,7.511703849882882,7.5603974442022475,0.048693594319365374
PLXD1,6.96088791391892,6.980436437348314,0.019548523429394393
UBP28,6.383728367027027,6.3432698779550565,-0.04045848907197058
SEZ6L,7.9869017902522526,8.007101285224719,0.020199494972466425
IRF4,8.382319105162162,8.426637577685394,0.04431847252323173
EGFRvIII,16.549301589189188,16.55075919460674,0.0014576054175527986
IL-15,14.448703405225226,14.44568352280899,-0.003019882416236186
CEBPG,11.214069689747747,11.222247150460674,0.008177460712927243
gpIIbIIIa,9.836868920855856,9.88604406347191,0.049175142616054046
HNP-1,13.667658870270271,13.634933343932586,-0.03272552633768555
IGFBP-5,15.82489277045045,15.764018821460674,-0.060873948989776494
FGF9,12.152950674774774,12.155961818876406,0.0030111441016327234
RAB3C,8.195504933027028,8.19232424122472,-0.0031806918023082886
IMA5,9.277976236027026,9.280206364516854,0.002230128489827621
SP-D,10.278769780990991,10.274873333483146,-0.0038964475078451244
BRF-1,14.93605445990991,14.972746547078652,0.03669208716874195
ASB9,7.335344404693694,7.338387309977528,0.0030429052838343296
jun-D,11.186097179009009,11.181488301797753,-0.004608877211255802
ihh,8.263966697846847,8.26352329983146,-0.00044339801538662016
CD81,11.547411711351351,11.594790974719102,0.04737926336775011
Holo-TC I,6.623810895648649,6.629374222516853,0.005563326868204044
5NT3,14.758153647927928,14.766391903483147,0.008238255555218288
EFHD1,10.951438872711712,11.028834682853933,0.07739581014222097
LTB4DH,12.480120070990992,12.49162138224719,0.011501311256198576
DLG2,16.005924065585585,16.006291531573034,0.0003674659874484121
40S ribosomal protein SA,12.876071958558558,12.896106502471909,0.02003454391335069
HLA-G,8.512784035009009,8.50710911794382,-0.005674917065189078
CRH,11.694568575765766,11.75400828988764,0.05943971412187388
Dynorphin A (1-17),8.384696102846846,8.415720863876405,0.031024761029559755
IAPP,9.834875584576578,9.908288964640448,0.07341338006387055
Parathyroid Hormone1-34,7.679560956405406,7.766388653955056,0.08682769754965047
No Protein,15.86180248144144,15.803467194044945,-0.05833528739649552
HCE001796,11.906042801621622,11.725762261797751,-0.1802805398238707
HCE003167,14.140349182072072,14.181252262022472,0.04090307995040021
Coagulation Factor XI,15.544107842972972,15.532160933595506,-0.011946909377465786
CTACK,13.50244594135135,13.353897084044943,-0.1485488573064071
HCE000414,9.167356124081081,9.004310591393258,-0.16304553268782307
Endostatin,15.090266982522522,15.22821584775281,0.13794886523028893
TIMP-1,15.089605287567567,15.212599252022471,0.12299396445490451
HCE003183,13.511220654054055,13.53370703022472,0.022486376170665068
EG-VEGF,13.256758320630631,13.224342563595505,-0.03241575703512645
HCE004333,8.437903732144145,8.512879049314607,0.07497531717046257
HCE004359,13.007735161990992,13.226746855707864,0.21901169371687246
TIMP-2,11.834525476216216,11.943174629325842,0.10864915310962608
HCE004331,8.532372635531532,8.527059465449438,-0.005313170082093421
HCE003300,11.325438294324323,11.397812536629214,0.07237424230489076
HCE000483,9.351175407117116,9.408180200606742,0.05700479348962517
TGF-b1,11.236331130720721,11.147807147303372,-0.08852398341734968
HCE004152,10.838944204594595,10.830284497292133,-0.008659707302461683
C5,11.72134039226126,11.74203093516854,0.02069054290728012
C8,11.999355773693694,12.07061080494382,0.07125503125012678
HCE000342,7.234427045243243,7.232568785370787,-0.0018582598724563582
Cathepsin G,8.400202671108108,8.335653699123595,-0.0645489719845127
"CXCL16, soluble",12.440669711801801,12.564965766516854,0.12429605471505312
FGF-10,9.216091980468468,9.307470875910113,0.09137889544164501
GIIE,11.023945474864863,11.076079046853932,0.05213357198906898
GV,10.088453177801803,10.143128487505617,0.05467530970381418
MIP-3a,10.52901716418919,10.55813906258427,0.029121898395080947
SAP,11.801026791081082,11.745155988876405,-0.05587080220467655
SCF sR,12.558887112792794,12.730354295730338,0.17146718293754404
TIMP-3,10.816783223909908,10.892108481573034,0.07532525766312581
Angiopoietin-4,11.465321871621622,11.416305379325843,-0.0490164922957792
GFRa-3,13.275192817927929,13.340952018764046,0.06575920083611742
HCE000104,13.573893187027027,13.610291081797753,0.03639789477072597
Ephrin-B3,11.468040238828829,11.570994981089887,0.10295474226105839
GFRa-2,14.128723395585586,13.956531793483148,-0.17219160210243878
6Ckine,11.182281115810811,11.271920343483146,0.08963922767233434
HMG-1,13.092663474954955,13.157707143932583,0.06504366897762814
b-Endorphin,14.449703270900901,14.516616491348316,0.06691322044741455
Factor I,11.795831627747747,11.916878964269664,0.1210473365219169
IGFBP-3,12.096207385180179,12.07021982647191,-0.02598755870826963
MCP-1,11.803567897117118,11.801365688202248,-0.0022022089148698853
MMP-9,14.053110557207207,13.949388131123595,-0.10372242608361226
Myeloperoxidase,13.515725174144144,13.517154585842697,0.0014294116985524852
PRL,11.947188767297297,12.409234643483147,0.4620458761858508
ROR1,11.895566190270271,11.93613203988764,0.04056584961736931
4-1BB ligand,11.533019045054052,11.343998918089888,-0.1890201269641647
Angiopoietin-2,11.351414276036035,11.451093147977529,0.09967887194149405
CD30,8.547035147918919,8.559950151573034,0.012915003654114798
CLF-1/CLC Complex,14.261777867117118,14.142560915842697,-0.11921695127442078
Cystatin C,11.214125266576577,11.199566317303372,-0.014558949273205002
Dtk,10.895315643369369,10.944142294741573,0.04882665137220421
eIF-5,10.645288143576577,10.757022311988765,0.11173416841218753
Ephrin-A4,15.528255283693694,15.554894861235955,0.02663957754226054
Ephrin-A5,10.972944964234234,11.007700425168538,0.034755460934304594
ERBB2,12.105609209189188,12.04747030460674,-0.05813890458244764
ERBB3,9.753164664198199,9.828248292797753,0.07508362859955398
ERBB4,10.603409180837838,10.613775939179774,0.010366758341936233
"gp130, soluble",12.552174963423424,12.528813538876404,-0.023361424547019283
HO-2,8.266170301126126,8.289731544404495,0.02356124327836895
HSP 90a,8.50353921454054,8.561438141044944,0.05789892650440365
IL-10 Rb,10.615384445117117,10.639642036629214,0.02425759151209661
IL-12 Rb1,9.06755958790991,9.143127691550562,0.07556810364065214
IL-13 Ra1,10.125513402333333,10.18741789783146,0.06190449549812804
IL-2 sRg,9.042648924936936,9.10748340677528,0.06483448183834462
Macrophage mannose receptor,17.142908847207206,17.15868580303371,0.01577695582650307
MSP R,9.992738782243244,9.998743044651684,0.006004262408440653
PAFAH beta subunit,12.57721202763964,12.39941324966292,-0.17779877797671872
P-Cadherin,9.645210580396396,9.669248137382022,0.024037556985625486
PKC-A,14.575953518378379,14.648585968539326,0.07263245016094722
PKC-Z,14.614228634324325,14.625003557977527,0.01077492365320154
Rab GDP dissociation inhibitor beta,16.39629107972973,16.430435048764043,0.03414396903431438
sICAM-3,8.567488405495496,8.561480708303371,-0.006007697192124795
suPAR,8.347859742450451,8.46867794322472,0.12081820077426819
TNF sR-I,8.195785443792792,8.221756126741573,0.025970682948781132
TrkC,8.755394525378378,8.681708513741572,-0.07368601163680566
BCMA,7.635919607990991,7.61830967069663,-0.017609937294361444
Bone proteoglycan II,13.406300776900903,13.096621679370786,-0.30967909753011647
Calpain I,7.787930217684684,7.8510276815056175,0.06309746382093362
HGF,10.358615141387387,10.27135345713483,-0.08726168425255665
iC3b,11.791756347387388,11.98290543539326,0.19114908800587216
MIA,8.397383957783784,8.473264884224719,0.07588092644093436
NPS-PLA2,11.188076343243242,11.220642448314607,0.03256610507136415
PECAM-1,8.530449751504504,8.59566286447191,0.06521311296740606
Persephin,14.500139874864866,14.314202060561799,-0.18593781430306677
PF-4,12.061753656612613,11.926196381910113,-0.13555727470249934
Protein S,11.734466726846847,11.78701675280899,0.052550025962142755
TACI,16.847548306576577,16.830002466404494,-0.01754584017208316
TECK,10.287524158198199,10.22935346847191,-0.05817068972628903
Thyroxine-Binding Globulin,8.500163587441442,8.493290911292135,-0.006872676149306756
TNFSF18,7.969022020432432,8.039589471640449,0.07056745120801722
EMAP-2,7.207773541693694,7.169531224685393,-0.03824231700830083
G-CSF-R,13.845204906756756,13.843375996292135,-0.0018289104646207477
Tenascin,10.473897684297297,10.536353971662923,0.062456287365625585
MICA,9.816812627684683,9.896270595033709,0.07945796734902544
NADPH-P450 Oxidoreductase,12.847689051081082,12.952201129438203,0.1045120783571214
NANOG,11.242508943243243,11.35033642,0.10782747675675708
NKp44,10.57100422536937,10.644498138595507,0.07349391322613741
NovH,11.281608054774775,11.286975715662921,0.0053676608881456644
Siglec-6,11.822398988558557,11.863771988764045,0.04137300020548729
Siglec-7,9.418626339873875,9.573272914078652,0.15464657420477756
Sonic Hedgehog,10.390774288126126,10.476284424573034,0.08551013644690819
IgG,9.304858834207208,9.340593292460674,0.03573445825346688
ULBP-3,11.670119863243242,11.672152880786516,0.0020330175432743403
Apo A-I,8.849609703927928,8.969817565955056,0.12020786202712763
BMP-14,10.409003794,10.543117624853933,0.13411383085393247
C1q,12.855865598738738,12.854082203932585,-0.0017833948061536375
DRR1,9.257079903441442,9.27187891305618,0.014799009614737457
FGF-18,12.353843038288288,12.48769946483146,0.1338564265431721
FGF-20,12.006712826486487,11.999587388988765,-0.007125437497721876
GDF-11/8,14.268849364234233,14.29893793247191,0.030088568237676583
HIV-2 Rev,13.981821809279278,13.846894346516855,-0.1349274627624233
IGFBP-1,9.852773688234235,9.868294426707864,0.015520738473629336
IL-10,13.387862681351352,13.326663099325842,-0.06119958202551068
IL-16,12.841669052702704,12.84461618483146,0.0029471321287566354
IL-22,9.633813232711711,9.654198345606742,0.0203851128950312
Lactoferrin,9.138957919207206,9.144279428213483,0.005321509006277481
LAG-1,12.81694442063063,12.776001606629213,-0.04094281400141675
LD78-beta,8.970651797333334,8.929474590797753,-0.04117720653558088
MMP-3,10.229303876171171,10.266196731617978,0.03689285544680665
MMP-7,14.184375002702703,14.264311210898875,0.07993620819617142
SOD,17.627364812522522,17.603408518764045,-0.023956293758477187
Fibrinogen,16.550755893963967,16.58124915483146,0.030493260867494598
Apo B,9.063935074297296,9.06333698305618,-0.0005980912411160944
ACE2,11.704805090450451,11.933091266629214,0.2282861761787629
Activin RIB,11.107448273603604,11.195647479550562,0.08819920594695851
ADAMTS-4,12.713565357207207,12.734139126853933,0.020573769646725637
Angiopoietin-1,9.97611962581081,10.001005548741572,0.024885922930762305
ART,12.245653989756756,12.889064130955056,0.6434101411983004
BCAM,10.98035535198198,11.01505512769663,0.03469977571464966
Cadherin-5,12.40890065945946,12.386516207865167,-0.022384451594293253
COMMD7,15.187918008918919,15.21690352449438,0.028985515575461918
Fractalkine/CX3CL-1,10.437437835468469,10.414304377134831,-0.023133458333637336
HAI-1,10.56408083354955,10.585575190258426,0.02149435670887634
IL-27,11.15513405054054,11.24465295594382,0.08951890540328122
Kallikrein 11,14.993212553873875,14.929703911910112,-0.06350864196376271
Kallikrein 4,9.515741462189188,9.604101891898877,0.08836042970968805
kallikrein 8,10.668862556405404,10.71748274464045,0.04862018823504499
Ku70,11.248283250720721,11.101036669146067,-0.1472465815746542
Lipocalin 2,13.301094226666667,13.162197088876406,-0.13889713779026103
Met,9.973835369198198,10.024207854876405,0.0503724856782064
MMP-17,14.126713267207206,14.136084018539327,0.00937075133212062
OX40 Ligand,16.012423406756756,16.00237406696629,-0.010049339790466405
SPINT2,9.778818771306305,9.818401492067416,0.03958272076111058
sTie-1,11.18433917354054,11.263529737741573,0.0791905642010331
Ubiquitin+1,12.727889599639639,12.989241698539324,0.26135209889968536
AIF1,10.092362192135134,10.212671484932585,0.12030929279745095
CHK1,9.34545410809009,9.442010347314607,0.09655623922451717
ERK-1,13.053303940198198,13.066857770966292,0.013553830768094244
HDAC8,14.11883883099099,14.149660085617978,0.030821254626987482
Karyopherin-a2,10.716820277927928,10.691560886629214,-0.025259391298714462
MEK1,9.83303762989189,9.865654251235954,0.03261662134406329
RAC1,9.816300462936937,9.826938041483146,0.01063757854620917
TBP,9.753392199405404,9.727686421067416,-0.02570577833798815
Topoisomerase I,11.746842445405406,11.752164536516855,0.005322091111448657
UBC9,10.84965434372973,10.85711031447191,0.007455970742180185
YES,11.694284560711711,11.92140883449438,0.2271242737826693
a1-Antichymotrypsin,13.01791971,13.225421715617976,0.20750200561797705
C7,9.279745751216216,9.320746373977528,0.041000622761311334
Cardiotrophin-1,9.73352031654054,9.757576266730336,0.024055950189795894
CCL28,12.872904357927927,12.904181076179775,0.03127671825184741
HCC-1,9.471353443693694,9.518940695966291,0.047587252272597524
IL-4,8.268840259090089,8.406096153157304,0.1372558940672146
Midkine,8.977213577,8.977807258494382,0.0005936814943812152
MPIF-1,11.766376466576578,11.817053638539326,0.050677171962748346
PAI-1,10.472578144648649,10.535852771606741,0.06327462695809238
Apo E4,12.126251192360362,11.653691505269663,-0.4725596870906994
Artemin,13.926480639189188,13.96720571044944,0.040725071260251156
Cytochrome c,9.424345356846848,9.451557399123596,0.027212042276747894
Cytochrome P450 3A4,6.256266461045045,6.243828681044944,-0.012437780000101206
DAN,12.263081115315316,12.244184221123597,-0.018896894191719582
Factor D,11.162039434774774,11.06436051594382,-0.09767891883095459
Growth hormone receptor,11.714431111621622,11.889576926629214,0.17514581500759263
GX,15.453730969369369,15.436146936292136,-0.017584033077232775
IGFBP-4,10.173243707126126,10.281774906887641,0.10853119976151504
IGF-I,9.344411117009008,9.471928382898875,0.12751726588986756
Luteinizing hormone,9.754700305072072,9.804867031471911,0.05016672639983888
Properdin,9.790970883603602,9.820047104247191,0.029076220643588613
Protein C,12.609915364864865,12.69978125494382,0.08986589007895596
PTHrP,11.057580326846846,11.036754486292136,-0.020825840554710595
SCGF-beta,11.710346810558558,11.688794640269663,-0.021552170288895667
VCAM-1,10.762951627612612,10.81499714941573,0.05204552180311772
TNFSF15,11.048356515405406,11.00373709566292,-0.04461941974248518
AREG,14.679993456666665,14.605621866741574,-0.07437158992509119
BMP-7,16.244389708468468,16.219917596067415,-0.02447211240105318
CD36 ANTIGEN,14.681825567567568,15.293321852808988,0.6114962852414205
contactin-1,15.29014688828829,15.303758448202247,0.013611559913957905
CTGF,12.909846187297298,12.838064174831462,-0.07178201246583527
EDAR,9.348567045495496,9.437643237741574,0.08907619224607721
ENA-78,15.90734749253153,15.656206664280898,-0.251140828250632
Galectin-4,7.638041741486486,7.610304543853933,-0.027737197632553112
Gro-a,10.512760720468469,10.521329031573034,0.008568311104564685
Histone H1.2,16.873768744234233,16.833951004044945,-0.03981774018928874
IL-1 sRI,9.923700193441443,9.985465606,0.06176541255855739
IL-17 sR,13.01184279918919,12.99033225741573,-0.021510541773459124
IL-18 Rb,9.989690824855856,10.082492915280898,0.0928020904250424
IL-1Rrp2,11.639087070594595,11.71037849439326,0.07129142379866416
JAM-B,10.297855075477479,10.317097258921349,0.019242183443870076
JAM-C,13.551694512252253,13.449651621910112,-0.10204289034214042
LSAMP,16.239518847297298,16.163559360898876,-0.0759594863984212
MBL,10.606027758666666,10.622050412157304,0.01602265349063714
NKp30,9.384851342162163,9.415819883932583,0.030968541770420188
PD-L2,12.48866263162162,12.36589288269663,-0.12276974892499126
PTP-1B,10.104675360738737,10.15352537392135,0.04885001318261217
Siglec-9,8.705599316252252,8.657882890404494,-0.04771642584775826
TGF-b R III,10.57284872009009,10.524882634426966,-0.04796608566312344
TSLP,10.796563076216216,10.872962469887641,0.07639939367142468
CTLA-4,10.90177590735135,10.755906857955056,-0.14586904939629441
a2-Antiplasmin,10.238471816108108,10.238347391393258,-0.00012442471484952478
bFGF,9.862574353477477,9.923633581359551,0.061059227882074296
Calpastatin,9.926436148882884,9.841257733292133,-0.08517841559075023
DC-SIGN,11.22571839745045,11.210560456685393,-0.015157940765057276
FSH,9.043010846405405,9.058111572460673,0.015100726055267799
Galectin-2,10.353884852027026,10.502690727011236,0.14880587498421072
GFAP,14.568383113423423,14.483595105842696,-0.0847880075807268
IL-19,11.104096855315316,11.163139913033708,0.05904305771839269
IL-1b,11.79961437045045,12.088583558651687,0.28896918820123574
I-TAC,9.278046726855855,9.359300218539326,0.08125349168347107
MRC2,13.889559676666668,13.866200305056179,-0.023359371610489177
Myoglobin,9.606455932684684,9.645252762764045,0.0387968300793613
ON,13.00870061873874,13.14294613258427,0.13424551384552963
PARC,14.346860421891892,14.312871086516854,-0.03398933537503801
PTN,11.549275824504505,11.645002616966291,0.09572679246178595
resistin,15.591859388558559,15.56647552235955,-0.02538386619900912
Trypsin,12.514732303477478,12.505935948089887,-0.008796355387591603
"Fas ligand, soluble",8.278332413621621,8.315685331730338,0.03735291810871644
"Haptoglobin, Mixed Type",9.776763912504505,9.806386295797754,0.0296223832932494
IL-4 sR,9.132455948936936,9.158994788460674,0.026538839523738034
BAFF,11.379178216936937,11.443481088764045,0.06430287182710792
C9,12.32885077564865,12.286764299325842,-0.04208647632280815
FGF-5,10.755774266711713,10.609074282258428,-0.14669998445328503
Galectin-3,10.362968209693694,10.400252141044945,0.03728393135125074
GDF-9,11.240156729819821,11.144821491685393,-0.09533523813442812
IgM,11.197832684765766,11.289109845280898,0.09127716051513168
IL-13,11.615848633423424,11.658751782921348,0.042903149497924176
IL-18 BPa,14.755013744504504,14.946594724269662,0.19158097976515798
LBP,8.18248638254955,8.286486246337079,0.10399986378752857
Coagulation Factor Xa,11.620090407747748,11.67302556719101,0.05293515944326188
PlGF,10.841345983072072,10.894865331292134,0.05351934822006221
TIG2,11.06667366918919,11.04788337052809,-0.018790298661098603
ULBP-1,11.646480953954955,11.856027474044945,0.2095465200899902
ULBP-2,10.430058265252253,10.569444212404495,0.13938594715224184
XEDAR,13.132313280513513,13.83865494044944,0.7063416599359265
Aurora kinase A,11.924325033783784,11.964113156741574,0.03978812295778944
MK01,10.538051124387387,10.536089527775282,-0.0019615966121051542
VEGF-C,11.140305416936936,11.2077648947191,0.06745947778216355
sCD4,9.863783582792793,9.858337830730337,-0.005445752062456677
IL-2 sRa,14.699893772342342,14.72038221786517,0.020488445522827803
TNF sR-II,12.126706325783784,12.411980668685395,0.28527434290161047
Siglec-3,9.341338601594595,9.455991146202248,0.11465254460765273
ADAMTS-5,11.591481562306306,11.624569029393259,0.033087467086952316
IDUA,13.230303312882882,13.387546774943822,0.15724346206093998
amyloid precursor protein,12.715659173963964,12.95772766280899,0.2420684888450264
ARSB,10.895382096666667,10.9248054952809,0.02942339861423271
ASAHL,10.861620104423425,10.958160600741573,0.09654049631814843
ATS1,11.750962633153154,11.834057995730337,0.08309536257718264
ATS13,9.958272944423422,10.07741120097753,0.11913825655410726
CATC,11.367984899036037,11.50202295094382,0.13403805190778328
Cathepsin A,9.778003316225226,9.94362769783146,0.16562438160623394
Cathepsin S,10.786249382936937,10.131482435044942,-0.6547669478919946
CD39,10.340597299288287,10.384038840494382,0.04344154120609467
Coagulation Factor VII,12.04577312099099,12.240285566292135,0.19451244530114487
C2,9.735478667252252,9.779334104595506,0.04385543734325381
CRIS3,15.747046124684685,15.728295446966293,-0.01875067771839234
Enterokinase,10.97124097154054,11.367848117382023,0.3966071458414824
WFKN1,7.544739315243244,7.596332716314607,0.05159340107136323
Glutamate carboxypeptidase,10.38745238063063,10.34980915883146,-0.037643221799170234
GPVI,12.099051603063064,12.13354909977528,0.03449749671221625
Granulysin,14.779040222612611,14.845957523033709,0.06691730042109789
HPLN1,8.941359592666666,8.99560961760674,0.05425002494007458
IDE,12.152181734324323,12.258000868314605,0.10581913399028231
IDS,11.386928421441443,11.443126687415731,0.05619826597428812
LKHA4,11.244573966666666,11.466985447483147,0.222411480816481
LYVE1,12.815657120540541,12.784981659550562,-0.030675460989979086
MEPE,10.681930574270272,10.809353523966292,0.12742294969602064
METAP1,12.81013720981982,12.988190493370787,0.17805328355096783
ASAH2,11.40714300035135,11.409979046696629,0.0028360463452781204
Nidogen,10.487385992783782,10.462757484269662,-0.024628508514119574
PIGR,9.301798043810813,9.331099407337078,0.029301363526265334
RET,15.130228051531532,15.303996899775282,0.17376884824374983
SARP-2,14.045248785405406,14.18806163775281,0.14281285234740437
TrATPase,13.403482015225226,13.414032456528089,0.010550441302862978
URB,8.882781211297297,8.899492854348315,0.01671164305101769
WFKN2,9.398793815576576,9.47733759135955,0.07854377578297367
Aggrecan,11.994169745855855,12.064830124494382,0.07066037863852692
BGH3,16.262219173783784,16.245072498764046,-0.01714667501973821
BGN,10.675613722522522,10.70858703483146,0.03297331230893796
CD109,13.800126167567567,13.836557060898876,0.03643089333130867
CD23,13.062681498108107,13.07487014505618,0.01218864694807209
CD48,10.165951046225224,10.190948335831461,0.024997289606236706
CD5L,11.124876754144145,11.15523114535955,0.03035439121540584
CFC1,10.55686354973874,10.224095246539326,-0.33276830319941375
CNTN2,8.095189637765765,8.030966869303372,-0.06422276846239328
Contactin-4,9.464094493882882,9.434141227258426,-0.02995326662445663
Contactin-5,11.08106493,11.081451281235955,0.00038635123595476273
CYTF,8.352604142909911,8.365224810123596,0.012620667213685266
DLL4,10.584874837342342,10.517330916134831,-0.06754392120751085
FCG2A,15.762580043243243,15.897157161910114,0.13457711866687028
FCG2B,9.239316566198198,9.208850115370787,-0.030466450827411506
FCG3B,12.488185583783784,12.392038542022473,-0.09614704176131106
FCGR1,14.183249994324324,14.191779148539325,0.008529154215001
GFRa-1,9.54212911391892,9.616057401865168,0.07392828794624862
GPC2,7.553856216585586,7.531313992696629,-0.02254222388895677
Heparin cofactor II,9.07986569872072,9.126596895044944,0.046731196324223845
HTRA2,10.059045460729731,9.774116330022473,-0.28492913070725834
IGFBP-7,10.560811365387387,10.507102670741572,-0.05370869464581496
IL24,14.965560063612614,15.036785398651686,0.07122533503907214
LRIG3,9.97594712127928,9.966419935932583,-0.009527185346696498
LRP8,10.739873912882883,10.750852651910112,0.010978739027228457
LY9,13.998315346396396,14.046557069213483,0.04824172281708705
MATN2,9.474955651801801,9.506995988943821,0.03204033714201948
Nectin-like protein 2,14.620150708558558,14.592530203370787,-0.02762050518777137
NET4,8.945646279270271,8.923249326359551,-0.022396952910719747
PGRP-S,14.541713054324324,14.377855990561796,-0.16385706376252784
RGMB,12.63101546981982,12.558692436629213,-0.07232303319060662
RGM-C,8.933796192018018,9.008184086764045,0.07438789474602636
TFPI,9.17081800681982,9.204976698573034,0.0341586917532144
TSP4,8.543392165927928,8.56409855558427,0.02070638965634153
ABL1,13.6362726890991,13.680273435280899,0.0440007461817995
ABL2,10.836251003081083,10.896032163258427,0.05978116017734436
Aminoacylase-1,10.121786442153153,10.143605755707865,0.021819313554711783
Antithrombin III,9.449302236648649,9.471975441483146,0.022673204834497085
AURKB,12.152715219189188,12.390880751382022,0.2381655321928342
BARK1,11.461337454054055,11.514219258876404,0.0528818048223485
BMP-1,12.877298308738737,12.91276425719101,0.035465948452273466
CAMK2A,11.025983938072073,11.130680802247191,0.10469686417511781
CAMK2B,11.880588288558558,12.010340342359552,0.12975205380099375
Carbonic anhydrase 6,9.450571609306307,9.451676038348314,0.0011044290420070269
Carbonic anhydrase VII,11.03761392927928,11.126672282022472,0.08905835274319251
CDK2/cyclin A,8.670234515423424,8.633116304842696,-0.037118210580727506
CDK8/cyclin C,12.840714292702703,12.908581037078653,0.06786674437594975
CLC4K,7.212603653072072,7.252076816235955,0.039473163163883385
CRDL1,10.463150092144144,10.45138024547191,-0.011769846672233797
CSK,10.563305386936936,10.556420098988763,-0.006885287948172447
Cathepsin V,12.95441209855856,13.091032216516853,0.13662011795829265
Dkk-4,11.688531123963964,11.491919936471911,-0.19661118749205286
ECM1,13.05103456945946,13.013358226179774,-0.03767634327968672
FETUB,10.533722035567566,10.610780369988763,0.07705833442119747
Granzyme H,11.09182660072072,11.28998232860674,0.19815572788601976
HCK,12.170889755585586,12.282847884269662,0.11195812868407629
IL-17 RD,14.673022316396397,14.78488617494382,0.11186385854742298
Kallikrein 7,9.005532680495495,9.080588894089887,0.07505621359439196
KPCI,12.842175828855854,12.87170614505618,0.029530316200325757
LYNB,11.568484516396397,11.498037289730338,-0.07044722666605985
PAK3,11.596225693783785,11.710581052808989,0.114355359025204
PAK7,10.488537175198198,10.44199396647191,-0.04654320872628759
PCI,12.237772249837837,12.420347247528092,0.18257499769025465
PIK3CA/PIK3R1,10.428595017513514,10.505455619921348,0.07686060240783377
PKB gamma,14.204486267477478,14.247704436629213,0.04321816915173571
PLK-1,11.871630246936936,11.926730732247192,0.055100485310255465
Renin,10.250923712315316,10.254739245898875,0.0038155335835590165
SHP-2,7.6947232499819815,7.72327775983146,0.028554509849478826
TBK1,10.522525516684684,10.474557798202248,-0.047967718482436084
TCPTP,11.703006153513513,11.710309588539326,0.007303435025812988
TPSB2,9.620548098207207,9.642808123033708,0.022260024826501024
TPSG1,11.284312158414414,11.481406388101124,0.19709422968671042
UFC1,13.049796336846848,13.098234519213484,0.04843818236663644
Bcl-2,10.70478619773874,10.716157120808989,0.011370923070249006
BFL1,7.405243556144144,7.404122814719101,-0.0011207414250424819
BMX,10.086406040504503,10.183268028157304,0.09686198765280096
BSP,15.092722317657659,14.810462656404495,-0.28225966125316404
CAMK1D,7.461648736765765,7.4371606547977525,-0.024488081968012665
CAMK2D,7.986346591864865,7.996688145483145,0.010341553618280486
Carbonic anhydrase XIII,10.55383241418919,10.532019733584269,-0.021812680604920587
CD30 Ligand,6.539822609252253,6.53635393016854,-0.0034686790837135106
CDK1/cyclin B,7.305865627441442,7.275135307022471,-0.030730320418970614
Chymase,14.235998692972974,14.229204068988764,-0.00679462398420938
CSK21,13.45832880872973,13.010108871235955,-0.448219937493775
EphA1,7.218119360720721,7.236476748415731,0.018357387695010274
EPHA3,11.320511796126127,11.40337194044944,0.08286014432331257
FN1.3,5.96860873727928,5.984584309044944,0.01597557176566422
FSTL3,4.914233608306306,4.906011002775281,-0.008222605531025273
granzyme A,14.331276016306305,14.291212814719103,-0.040063201587202
GSK-3 alpha,13.632198783513514,13.687448946404494,0.05525016289097984
IL-8,8.757293353711711,8.782162045797753,0.024868692086041477
IR,8.741903521018019,8.890458818134832,0.14855529711681292
Kallistatin,8.064470425576577,8.068333968595505,0.003863543018928439
LCK,8.113137662405405,8.137008325842697,0.023870663437291384
Periostin,8.326899065333333,8.399582961067415,0.07268389573408207
PDGF Rb,10.96292484509009,10.98934519716854,0.026420352078449838
PGCB,16.040340654684684,16.052357557415732,0.012016902731048162
PRKACA,9.66339654445946,9.686214203898876,0.022817659439416715
RPS6KA3,9.795884477144144,9.883836030685393,0.08795155354124873
sE-Selectin,11.934640004144143,11.985342491573034,0.050702487428891274
STK16,11.41601680072072,11.442790511348313,0.026773710627592706
Survivin,11.89947644099099,11.91627532966292,0.016798888671930357
Thrombopoietin Receptor,12.343050221639638,12.432628627752809,0.08957840611317103
Thrombospondin-1,9.829762519522522,9.577111426505619,-0.2526510930169028
TrkA,11.124300708837838,11.176216862067415,0.05191615322957688
DUS3,8.797761934261262,8.814907215573033,0.0171452813117714
XPNPEP1,11.436881794954955,11.363822704910113,-0.07305909004484157
Angiotensinogen,11.042967832252252,11.129862132022472,0.08689429977022023
